IsTestSet	OBJECT	SAMPLE	IsHit	spotify_popularity	Artist	Track	Album_Name	Release_Date	ISRC	All_Time_Rank	Track_Score	Spotify_Streams	Spotify_Playlist_Count	Spotify_Playlist_Reach	YouTube_Views	YouTube_Likes	TikTok_Posts	TikTok_Likes	TikTok_Views	YouTube_Playlist_Reach	Apple_Music_Playlist_Count	AirPlay_Spins	SiriusXM_Spins	Deezer_Playlist_Count	Deezer_Playlist_Reach	Amazon_Playlist_Count	Pandora_Streams	Pandora_Track_Stations	Soundcloud_Streams	Shazam_Counts	TIDAL_Popularity	Explicit_Track	region	market_size	q_popularity	q_streams	q_track_score
False	obj998	train	0	42	W. Stone	Hollow Crown	Chronicles Saga	27.08.2025	MV202501748	2636	94	6,084,914	85,214	12,035,358	3,526,330	99,293	1,827,128	604,666	2,300,818	6,885,652	472	191,407	38974	266	6,239,730	107	26,991,586	82,222	3,773,543	4,935,447	58	1	Americas	small	0	2	3
False	obj999	train	0	61	M. Chen	Quantum Rain 2025	Chronicles Saga	13.05.2025	MV202501750	4649	93,3	5,666,244	4,351	12,140,958	2,408,138	75,801	164,940	793,575	1,039,504	4,104,499	83	209,067	40934	27	5,607,266	101	25,571,801	40,604	7,704,838	3,470,373	91	0	Asia-Pacific	large	2	2	3
False	obj1000	train	0	48	S. Patel	Neon Horizon	Standalone	01.06.2025	MV202501751	1263	58,5	1,426,205	26,709	70,134,150	1,070,181	15,685	1,913,273	81,184	181,169	9,130,105	493	490,097	15627	144	9,589,535	92	19,756,611	39,437	3,487,486	836,101	13	0	Europe	large	1	0	1
False	obj1001	train	0	49	H. Andersson	Silent Protocol 2025	Chronicles Saga	24.04.2025	MV202501753	2296	22,5	4,163,575	112,269	58,941,542	1,621,292	61,267	1,056,557	167,918	473,116	3,740,214	475	304,770	45388	261	1,926,740	129	22,262,617	39,312	4,780,871	2,628,769	69	0	Asia-Pacific	large	1	2	0
False	obj1002	train	0	84	S. Patel	Shadow Circuit 2025	Open Sky	04.02.2025	MV202501754	2151	53,5	13,182,847	184,889	47,370,771	2,054,859	69,019	258,463	2,646,280	4,593,141	18,017,163	288	118,313	755	232	3,876,363	54	36,519,244	5,808	23,748,104	3,117,762	28	0	Europe	large	4	3	1
False	obj1003	train	0	45	J. Martinez	Neon Horizon 2025	New Dawn	30.03.2025	MV202501765	1033	76,1	12,718,744	68,084	36,138,478	5,372,959	187,720	280,266	515,826	1,974,233	4,801,865	17	490,864	86059	152	5,636,893	164	3,071,686	40,971	7,538,151	3,998,548	99	0	Europe	large	1	3	2
False	obj1004	train	0	79	T. Kim	Carbon Dreams 2025 3	Final Chapter	23.05.2025	MV202501767	3956	39,8	6,501,154	22,002	44,529,372	3,701,514	137,951	1,383,636	912,616	2,704,834	5,400,380	204	344,976	18945	88	3,330,386	187	11,695,181	61,564	16,584,272	41,661	46	1	Americas	small	3	2	1
False	obj1005	train	0	94	Z. Ali	Nova Protocol 2025	Final Chapter	24.03.2025	MV202501768	48	44,1	10,456,051	26,012	44,325,037	4,000,617	48,707	1,515,108	1,570,554	5,729,116	2,529,915	88	295,314	75114	219	2,837,250	180	17,543,981	93,885	21,364,867	2,943,747	40	0	Latin America	small	4	3	1
False	obj1006	train	0	80	E. Brooks	Ember Valley	New Dawn	22.05.2025	MV202501769	159	104,3	7,160,063	136,610	41,511,290	1,943,520	32,424	888,779	1,804,000	5,836,717	6,917,262	134	405,628	46019	71	2,107,529	51	42,661,627	12,555	9,344,843	2,607,872	52	0	Americas	small	3	3	4
False	obj1007	train	0	72	D. Rossi	Ghost Frequency	Universe Zero	24.04.2025	MV202501770	3654	109,6	33,686,536	52,385	31,649,474	10,189,675	337,936	385,004	2,136,759	5,662,203	9,843,024	55	463,903	88686	101	8,817,358	175	35,612,153	72,827	4,211,530	912,130	8	0	Latin America	medium	3	4	4
False	obj1008	train	0	76	D. Rossi	Violet Engine	Open Sky	27.02.2025	MV202501773	3739	100,1	2,703,525	1,237	28,505,561	903,900	44,703	1,333,772	162,071	246,134	18,486,516	466	130,327	3160	261	3,712,456	54	24,702,441	35,336	29,316,791	4,641,126	42	0	Latin America	medium	3	1	4
False	obj1009	train	0	63	Z. Ali	Northern Code	Prime Story	21.05.2025	MV202501666	1390	72,3	1,376,065	34,591	33,289,680	892,983	38,481	1,135,622	396,614	1,319,978	13,287,285	169	171,563	77379	16	1,981,501	166	26,735,092	66,386	21,239,020	3,885,484	36	0	Latin America	small	2	0	2
False	obj1010	train	0	34	Y. Tanaka	Final Orbit 2025 4	Chronicles Saga	30.10.2025	MV202501670	1517	94,8	2,149,594	139,499	48,721,653	275,579	2,920	1,021,854	342,751	626,494	18,862,275	444	421,408	37587	126	5,665,637	106	40,164,168	58,065	16,303,560	352,406	37	0	Asia-Pacific	medium	0	0	3
False	obj1011	train	0	70	B. Carter	Crystal Fault 2025	Dark Matter	23.08.2025	MV202501671	3477	75,3	6,922,695	139,236	30,152,613	4,859,520	137,223	1,810,247	1,422,451	2,887,645	10,780,544	212	419,936	44991	199	3,197,536	181	23,198,931	43,368	6,418,228	3,326,882	80	0	Asia-Pacific	large	3	2	2
False	obj1012	train	0	84	R. Silva	Last Signal 3	Open Sky	21.09.2025	MV202501673	4161	37,1	1,248,257	105,104	1,214,290	809,645	13,420	1,428,532	258,797	800,542	3,128,528	328	173,258	77721	261	4,999,249	123	10,899,608	51,206	16,124,389	2,490,834	68	0	Latin America	large	4	0	0
False	obj1013	train	0	79	J. Martinez	Hollow Crown 4	Prime Story	06.12.2025	MV202501674	2512	85,6	26,562,567	58,791	6,308,094	14,262,009	614,199	620,632	2,929,334	10,487,505	61,051	272	444,845	54123	119	1,240,456	140	37,723,889	15,835	18,289,433	3,156,201	82	0	Europe	large	3	4	3
False	obj1014	train	0	45	C. Wright	Crimson Archive 2025	Standalone	03.03.2025	MV202501685	3470	48,4	7,367,472	35,667	63,338,384	4,478,809	44,883	1,411,864	1,502,621	5,753,255	3,743,992	150	329,689	44859	296	2,590,483	173	27,397,164	47,592	8,452,551	1,251,609	96	0	Europe	small	1	3	1
False	obj1015	train	0	66	W. Stone	Jade Frequency 2025 2	Standalone	14.10.2025	MV202501686	3883	15,6	49,849,464	128,309	68,297,078	34,470,906	1,163,695	1,028,886	7,852,653	13,434,784	19,963,562	290	64,687	17693	34	6,467,421	160	13,687,181	14,419	19,056,399	3,393,680	49	1	Americas	small	2	4	0
False	obj1016	train	0	57	I. Hassan	Neon Horizon 2	Open Sky	11.12.2025	MV202501687	1116	115,7	27,937,910	168,803	67,003,608	20,541,078	675,535	1,579,350	1,651,657	5,812,340	18,005,111	123	394,412	69130	221	2,506,463	42	21,560,493	3,394	5,346,268	853,683	4	1	Americas	large	2	4	4
False	obj1017	train	0	92	J. Martinez	Blue Static 2025 3	Standalone	26.02.2025	MV202501689	3324	45,4	9,428,021	59,209	73,687,191	3,110,872	120,784	496,283	1,687,475	2,619,516	6,878,289	336	331,515	2139	31	3,160,880	115	25,306,988	52,113	6,112,833	3,800,366	69	0	Europe	large	4	3	1
False	obj1018	train	0	61	Q. Jensen	Final Orbit 2025	Open Sky	05.04.2025	MV202501690	2784	22,8	6,767,789	134,664	73,850,544	4,447,044	150,295	1,794,738	1,504,658	5,189,497	1,634,423	290	219,658	86953	149	444,671	196	30,009,607	8,346	19,326,310	3,722,852	4	0	Americas	medium	2	2	0
False	obj1019	train	0	61	C. Wright	Arctic Pulse 2025	Final Chapter	02.03.2025	MV202501692	2503	91,1	30,759,228	109,788	22,294,977	12,515,815	169,310	1,578,059	2,383,999	8,876,970	463,910	382	306	9284	164	8,905,834	165	240,002	40,985	16,656,910	905,839	83	1	Europe	small	2	4	3
False	obj1020	train	0	58	Q. Jensen	Feral Harmony 2025	Open Sky	31.08.2025	MV202501703	3087	46,9	4,399,455	30,193	16,138,456	3,174,773	89,060	206,615	984,125	2,518,792	14,995,969	21	152,535	36678	291	6,919,582	24	48,975,613	44,436	11,418,815	4,897,452	81	0	Americas	medium	2	2	1
False	obj1021	train	0	66	A. Volkov	Frozen Ledger 2025	Open Sky	28.04.2025	MV202501706	1365	34,1	6,798,930	68,172	17,165,215	4,551,987	101,509	1,057,656	1,854,024	5,050,919	18,574,504	245	498,676	59856	217	4,357,121	92	39,717,589	31,445	6,400,150	1,762,539	59	1	Americas	large	2	2	0
False	obj1022	train	0	60	D. Rossi	Final Orbit 2025	Origin Arc	25.12.2025	MV202501708	1151	106,6	13,119,133	124,165	46,918,138	3,238,549	65,642	758,930	580,330	786,507	1,284,313	101	289,668	26981	271	1,296,478	80	14,081,210	39,655	28,254,779	661,528	73	0	Latin America	medium	2	3	4
False	obj1023	train	0	90	C. Wright	Golden Ratio 2025	Standalone	17.04.2025	MV202501709	3839	111,7	972,874	88,335	68,858,384	370,779	6,937	1,887,627	246,400	959,755	9,217,211	13	426,468	61186	64	4,003,336	79	2,543,406	47,887	29,056,623	4,738,764	56	0	Europe	small	4	0	4
False	obj1024	train	0	89	N. Fischer	Parallel Lines 2025	Dark Matter	14.06.2025	MV202501710	4360	74,3	6,015,535	127,748	25,754,311	360,129	3,758	73,709	472,260	1,240,350	6,914,380	342	132,561	13311	290	3,336,687	153	31,730,024	16,103	14,084,372	4,691,800	75	0	Europe	small	4	2	2
False	obj1025	train	0	38	R. Silva	Final Orbit	Dark Matter	09.08.2025	MV202501720	2577	107,3	5,850,421	81,413	19,849,124	2,583,635	101,495	408,119	568,854	1,199,719	201,364	426	13,534	65802	241	5,566,735	40	5,861,153	26,793	20,008,429	338,096	7	1	Latin America	large	0	2	4
False	obj1026	train	0	32	T. Kim	Ember Valley	Open Sky	01.09.2025	MV202501721	1061	42,1	1,271,680	37,844	40,056,916	605,952	10,570	135,569	48,295	92,781	16,073,331	269	131,324	77966	224	5,089,243	5	24,902,590	58,466	13,840,282	3,218,791	36	0	Americas	small	0	0	1
False	obj1027	train	0	30	C. Wright	Shadow Circuit	Standalone	07.11.2025	MV202501724	173	49,3	4,953,981	179,189	61,624,301	867,211	38,646	498,329	1,333,839	3,533,621	227,574	341	6,894	63648	178	5,363,343	84	24,086,116	79,226	4,167,595	1,340,482	31	0	Europe	small	0	2	1
False	obj1028	train	0	91	S. Patel	Obsidian Heart 2025	New Dawn	22.07.2025	MV202501726	372	28,3	8,117,761	101,712	7,513,437	1,133,208	34,405	393,694	1,455,300	5,563,206	18,140,169	119	113,388	93677	207	7,156,810	136	8,928,663	77,914	10,342,190	1,785,918	30	0	Europe	large	4	3	0
False	obj1029	train	0	51	Z. Ali	Electric Mirage 2025	Universe Zero	15.05.2025	MV202501727	2812	79,1	1,705,325	122,701	68,825,385	1,072,996	19,341	436,834	98,801	188,570	17,193,505	182	26,103	21202	293	8,398,426	169	7,252,885	5,039	27,138,161	4,975,998	5	0	Latin America	small	1	0	3
False	obj1030	train	0	45	D. Rossi	Digital Saints 2025	Dark Matter	06.07.2025	MV202501728	3986	40,5	1,432,256	190,998	58,178,177	1,096,713	50,962	634,428	162,076	575,913	4,525,707	166	111,191	21187	229	5,898,246	7	12,332,260	72,336	29,762,238	2,960,591	96	0	Latin America	medium	1	0	1
False	obj1031	train	0	48	Q. Jensen	Electric Mirage 2025	Chronicles Saga	29.09.2025	MV202501741	4879	108,1	5,126,215	147,282	39,578,404	688,191	23,803	1,998,322	1,146,556	1,695,837	5,811,385	163	311,824	286	216	2,718,159	124	21,327,280	24,973	15,385,183	455,930	56	1	Americas	medium	1	2	4
False	obj1032	train	0	75	O. Dubois	White Noise 2025	Universe Zero	07.01.2025	MV202501743	2060	100	2,928,952	156,344	37,558,429	1,141,411	31,517	475,514	298,716	672,247	13,339,354	260	281,768	95980	95	804,911	40	223,817	42,621	12,130,223	2,414,158	92	1	Latin America	large	3	1	4
False	obj1033	train	0	91	K. Olsen	Frozen Ledger 2025	Standalone	27.02.2025	MV202501744	3277	63,2	50,579,941	13,876	50,757,115	21,478,779	875,941	607,483	4,528,145	5,755,545	14,356,648	297	456,431	61144	114	193,296	165	37,372,887	28,077	9,022,572	4,904,475	27	1	Americas	large	4	4	2
False	obj1034	train	0	65	T. Kim	Digital Saints 2025	Origin Arc	14.03.2025	MV202501756	2321	49,8	3,519,206	161,298	36,804,451	658,480	7,050	1,926,848	665,221	1,511,186	4,296,227	366	310,027	69799	242	4,114,897	114	1,647,648	98,937	24,996,203	1,255,928	51	0	Americas	small	2	1	1
False	obj1035	train	0	52	S. Patel	Kinetic Prayer 2025	Origin Arc	15.10.2025	MV202501757	3786	96,6	9,913,288	175,315	50,857,846	5,199,845	63,309	929,343	1,754,419	2,219,289	6,123,373	97	3,643	94915	117	4,621,476	49	8,505,031	34,286	16,384,934	2,300,234	72	1	Europe	large	1	3	3
False	obj1036	train	0	40	W. Stone	Broken Compass 2025	Legacy Cycle	17.04.2025	MV202501758	1122	98,7	1,031,081	179,086	18,558,707	286,701	2,899	520,213	73,375	282,998	5,132,219	241	463,720	94905	74	561,966	120	16,336,345	29,514	26,869,836	2,707,174	69	1	Americas	small	0	0	3
False	obj1037	train	0	44	F. Nguyen	Frozen Ledger 2025	Universe Zero	31.05.2025	MV202501760	4045	69,9	837,558	68,321	6,923,629	237,689	4,375	1,607,464	42,755	66,927	8,156,350	220	304,893	13761	56	8,476,048	18	19,268,926	61,311	26,738,878	873,449	50	1	Asia-Pacific	large	1	0	2
False	obj1038	train	0	92	Y. Tanaka	Red Meridian 2025	Final Chapter	02.07.2025	MV202501762	4807	52,4	11,120,257	197,535	27,630,545	3,058,266	108,480	1,108,495	2,725,364	7,004,534	12,707,297	320	356,226	75320	278	9,994,652	186	45,986,246	66,933	20,292,124	4,381,691	31	0	Asia-Pacific	medium	4	3	1
False	obj1039	train	0	68	E. Brooks	Frozen Ledger 2025	Chronicles Saga	24.08.2025	MV202501763	2844	57,9	31,388,794	189,539	28,250,769	8,943,690	376,793	86,832	3,198,040	12,172,854	16,131,955	312	61,311	52119	238	6,057,835	76	5,220,039	37,222	15,832,675	137,566	48	0	Americas	small	2	4	1
False	obj1040	train	0	92	C. Wright	Frozen Ledger 2025	Origin Arc	21.02.2025	MV202501774	1346	108,6	41,159,326	164,325	17,301,125	8,241,271	181,960	1,201,234	3,375,003	8,037,507	6,614,351	167	265,945	15486	285	2,136,577	10	41,122,286	29,933	12,033,421	1,710,714	42	0	Europe	small	4	4	4
False	obj1041	train	0	73	E. Brooks	Blue Static 2025	Prime Story	22.04.2025	MV202501775	2559	23,8	10,971,960	76,440	63,905,719	2,442,442	106,815	1,162,940	3,041,101	9,936,209	4,093,784	293	185,813	16500	184	8,074,384	128	11,186,291	47,343	6,396,043	1,694,191	65	1	Americas	small	3	3	0
False	obj1042	train	0	51	D. Rossi	Crimson Archive 2025	Dark Matter	18.08.2025	MV202501776	1634	62	18,294,322	26,317	36,606,415	8,106,751	253,545	1,951,331	2,500,485	5,828,598	5,065,141	418	331,582	98516	118	6,028,232	188	33,463,195	50,434	22,876,978	3,432,605	71	0	Latin America	medium	1	4	2
False	obj1043	train	0	46	V. Popov	Silent Protocol 2025	Open Sky	23.10.2025	MV202501777	2452	115	13,736,962	143,586	55,864,466	1,352,268	42,418	636,830	3,348,329	11,410,605	16,930,328	457	144,328	39047	93	1,418,602	88	1,422,488	35,787	29,562,900	4,173,363	52	0	Latin America	large	1	4	4
False	obj1044	train	0	63	W. Stone	Last Signal	Universe Zero	15.08.2025	MV202501779	4737	20,5	10,547,247	71,870	54,977,015	7,177,995	243,699	1,945,138	926,900	1,948,484	13,415,050	415	193,677	14971	195	1,587,485	170	28,424,481	50,085	24,250,444	2,513,639	48	0	Americas	small	2	3	0
False	obj1045	train	0	77	J. Martinez	Jade Frequency 2025	Universe Zero	25.05.2025	MV202501780	2308	44,7	10,477,012	113,940	2,804,265	1,119,972	38,180	1,286,391	638,675	2,120,511	846,977	195	231,925	22580	41	2,703,629	192	10,486,995	8,916	7,373,445	4,768,637	51	0	Europe	large	3	3	1
False	obj1046	train	0	75	K. Olsen	Golden Ratio 4	Open Sky	19.08.2025	MV202501782	338	70,3	13,291,840	45,468	31,265,280	8,302,927	108,211	1,223,752	3,212,286	8,919,890	2,517,761	365	123,949	54175	278	7,397,759	196	31,619,054	72,139	26,368,997	3,969,079	28	1	Americas	large	3	3	2
False	obj1047	train	0	35	K. Olsen	Hyperion Rise 2025 3	New Dawn	06.03.2025	MV202501792	180	120	10,367,189	177,952	66,303,795	6,795,392	219,873	1,643,816	2,387,693	5,081,241	2,537,558	112	82,701	74837	261	2,955,603	46	33,936,334	32,160	19,563,433	4,308,498	68	1	Americas	large	0	3	4
False	obj1048	train	0	80	K. Olsen	Desert Oracle 2025	Legacy Cycle	30.11.2025	MV202501794	1889	101,6	13,331,320	11,385	65,333,715	4,873,105	91,027	1,759,748	1,274,172	3,906,419	16,849,129	350	273,761	8133	35	6,626,415	197	11,810,093	321	26,191,710	627,157	15	0	Americas	large	3	3	4
False	obj1049	train	0	90	W. Stone	Crystal Fault 2025	Universe Zero	01.11.2025	MV202501796	2294	85,8	26,561,177	79,301	6,090,523	8,690,312	152,557	739,486	1,901,305	7,276,041	1,988,225	217	314,712	4458	219	406,306	90	45,229,131	92,901	8,236,313	27,701	82	0	Americas	small	4	4	3
False	obj1050	train	0	61	J. Martinez	Silent Protocol 2025	New Dawn	23.04.2025	MV202501797	2532	25,5	27,658,577	166,489	58,101,359	17,468,423	475,430	350,286	7,130,115	15,904,633	4,431,050	380	424,893	78615	259	3,204,575	20	49,102,991	13,127	29,529,942	4,125,106	37	0	Europe	large	2	4	0
False	obj1051	train	0	58	S. Patel	Violet Engine	Standalone	14.11.2025	MV202501785	1920	23,5	4,383,139	41,905	1,168,798	645,808	13,841	1,766,804	240,560	882,986	14,269,374	331	444,456	4935	217	4,725,008	59	31,925,541	92,520	2,424,883	1,129,255	15	1	Europe	large	2	2	0
False	obj1052	train	0	43	Q. Jensen	Solar Drift 2025 3	Standalone	15.10.2025	MV202501786	158	47,8	17,827,213	142,880	17,456,188	3,889,860	77,757	395,490	1,411,734	2,623,679	8,674,223	227	383,441	97157	283	4,045,862	59	47,105,695	28,385	20,196,669	382,724	28	0	Americas	medium	1	4	1
False	obj1053	train	0	56	J. Martinez	Digital Saints	Prime Story	21.04.2025	MV202501801	487	71,4	5,254,600	66,783	24,098,853	1,257,229	25,685	1,505,493	518,316	1,932,971	19,449,172	446	10,526	51477	268	5,546,044	105	26,664,608	9,747	11,824,412	1,164,960	45	1	Europe	large	2	2	2
False	obj1054	train	0	53	J. Martinez	Lunar Cartography	Final Chapter	15.03.2025	MV202501802	2857	96,2	53,665,687	68,711	11,408,389	39,290,525	872,973	1,629,509	2,435,979	8,494,503	4,294,145	455	357,117	77570	162	1,772,134	41	43,314,962	19,940	6,687,614	774,552	12	1	Europe	large	1	4	3
False	obj1055	train	0	86	W. Stone	Crystal Fault	Chronicles Saga	16.02.2025	MV202501804	1654	19,8	25,851,650	165,372	11,548,281	11,649,048	470,452	812,935	7,341,627	26,972,914	14,445,361	484	47,467	21660	78	1,891,353	144	23,604,449	16,877	23,028,093	1,610,379	75	0	Americas	small	4	4	0
False	obj1056	train	0	54	M. Chen	Ocean of Stars 2025	Dark Matter	26.08.2025	MV202501805	3688	109,6	4,029,986	183,056	45,168,789	3,157,655	49,767	1,323,609	816,493	3,104,492	17,656,837	309	214,389	36063	159	3,656,708	21	12,950,428	59,342	15,374,984	4,218,454	18	0	Asia-Pacific	large	1	1	4
False	obj1057	train	0	30	R. Silva	Violet Engine 2025	Final Chapter	14.11.2025	MV202501808	862	99,5	17,134,045	148,399	23,291,581	9,989,879	381,596	833,562	4,480,047	15,801,524	9,091,208	40	262,791	60313	192	1,579,902	81	23,881,319	8,981	12,933,941	2,916,209	41	0	Latin America	large	0	4	3
False	obj1058	train	0	68	T. Kim	Carbon Dreams 2025	Prime Story	28.06.2025	MV202501809	3986	82,5	2,703,028	95,880	14,271,855	1,330,655	54,186	683,328	663,020	2,451,317	19,485,398	221	392,940	58879	284	5,982,049	139	6,881,847	39,878	23,763,276	1,366,136	57	0	Americas	small	2	1	3
False	obj1059	train	0	54	N. Fischer	Feral Harmony	Legacy Cycle	15.10.2025	MV202501821	1370	33,3	6,316,984	179,459	5,097,655	2,617,648	55,988	1,289,559	185,848	429,491	6,296,905	448	109,728	70176	25	6,280,702	21	44,129,643	6,998	27,876,373	4,322,705	17	1	Europe	small	1	2	0
False	obj1060	train	0	56	B. Carter	Hyperion Rise 2025	Origin Arc	28.02.2025	MV202501822	1674	31,2	954,414	141,585	3,136,696	378,748	8,819	767,197	22,970	90,957	2,475,688	224	244,686	27102	117	8,364,819	98	16,485,782	11,693	29,674,403	910,267	19	0	Asia-Pacific	large	2	0	0
False	obj1061	train	0	62	K. Olsen	Broken Compass 2025	Legacy Cycle	30.10.2025	MV202501823	3807	75,8	30,358,532	6,203	53,413,101	4,971,008	206,399	83,135	968,565	2,920,464	10,285,249	485	248,116	61941	58	4,101,632	100	9,386,566	27,439	3,704,764	2,867,395	82	0	Americas	large	2	4	2
False	obj1062	train	0	53	C. Wright	Hollow Crown	Dark Matter	21.01.2025	MV202501824	1608	67,4	5,986,709	193,923	57,347,685	3,197,060	100,361	882,354	327,969	778,523	17,572,992	359	488,390	74572	39	8,402,762	198	46,721,815	60,615	26,807,206	4,649,547	78	1	Europe	small	1	2	2
False	obj1063	train	0	53	V. Popov	Violet Engine 2025	Final Chapter	20.11.2025	MV202501826	413	108	5,408,264	61,254	46,366,178	3,408,326	108,883	1,030,133	1,401,866	3,801,391	12,121,352	288	310,785	83268	259	3,045,246	55	55,003	3,877	23,651,551	2,898,921	93	0	Latin America	large	1	2	4
False	obj1064	train	0	36	D. Rossi	Midnight Cartel 2025	New Dawn	13.11.2025	MV202501827	4086	82,6	3,738,836	38,879	42,656,171	238,750	10,943	1,757,918	1,029,232	2,185,276	399,786	484	110,205	20283	116	9,064,062	89	17,283,141	56,436	17,348,120	1,767,094	54	1	Latin America	medium	0	1	3
False	obj1065	train	0	61	E. Brooks	Nova Protocol 2025	Prime Story	05.02.2025	MV202501837	2907	94,4	41,559,959	158,327	40,190,992	31,063,341	1,216,745	1,002,393	724,314	2,654,781	5,987,691	383	3,876	42032	174	9,988,791	183	44,247,095	15,095	7,181,951	1,901,454	49	1	Americas	small	2	4	3
False	obj1066	train	0	39	B. Carter	Deep Current 2025 3	Open Sky	19.10.2025	MV202501839	4128	57,8	1,200,799	17,135	79,556,943	200,881	7,038	492,412	102,908	168,229	7,493,075	244	84,280	10730	162	3,904,802	194	40,908,396	16,070	16,168,882	3,335,830	70	0	Asia-Pacific	large	0	0	1
False	obj1067	train	0	50	I. Hassan	Shadow Circuit 2025	New Dawn	29.10.2025	MV202501840	905	56,4	13,188,370	190,939	74,798,319	7,206,022	337,688	1,982,322	493,299	1,525,330	11,047,429	94	191,963	8672	234	3,159,311	111	11,127,956	37,785	22,855,081	4,242,140	30	0	Americas	large	1	3	1
False	obj1068	train	0	65	I. Hassan	Midnight Cartel 2025	Prime Story	18.11.2025	MV202501842	234	80,4	4,779,228	29,971	47,889,133	1,927,478	75,611	1,399,763	71,420	274,648	18,050,091	101	55,913	58741	184	6,249,479	173	15,239,071	83,989	23,853,412	4,026,546	10	0	Americas	large	2	2	3
False	obj1069	train	0	55	J. Martinez	Nova Protocol 2025	Prime Story	11.10.2025	MV202501843	4567	110,6	3,622,389	4,607	31,347,159	1,332,265	41,167	212,789	346,999	711,432	9,325,113	287	499,273	94731	243	7,217,214	158	9,850,267	86,468	10,269,723	2,120,686	45	0	Europe	large	1	1	4
False	obj1070	train	0	92	E. Brooks	Thunder Archive 2025	Origin Arc	22.10.2025	MV202501845	714	43	10,172,456	160,698	25,292,130	7,412,277	355,972	1,643,519	1,923,751	3,833,677	5,586,752	206	76,182	3483	30	3,828,555	157	9,129,892	61,492	18,619,250	2,098,459	48	0	Americas	small	4	3	1
False	obj1071	train	0	87	H. Andersson	Paper Kingdom 2025	Chronicles Saga	09.08.2025	MV202501856	3892	83,2	1,271,529	36,260	39,808,517	753,993	12,096	1,461,251	153,912	218,852	15,715,321	208	48,762	53450	3	2,065,000	37	38,211,414	96,423	17,360,977	1,519,186	22	1	Asia-Pacific	large	4	0	3
False	obj1072	train	0	46	L. Nakamura	Ghost Frequency 2025	Origin Arc	18.01.2025	MV202501858	3057	59,8	4,916,801	49,247	77,415,350	2,481,709	83,085	1,974,354	708,668	1,223,891	10,469,410	425	474,263	22578	258	4,605,518	129	12,513,263	67,262	10,053,645	3,493,140	79	0	Americas	small	1	2	2
False	obj1073	train	0	92	F. Nguyen	Stone Butterfly 2025	Prime Story	03.03.2025	MV202501862	1629	31,9	14,359,385	137,539	1,967,399	7,174,194	223,561	705,463	403,072	867,616	13,078,576	279	80,943	27323	62	6,668,776	185	36,162,892	99,955	27,471,342	4,877,272	11	1	Asia-Pacific	large	4	4	0
